experiment,config,seed,best_epoch,imputation_accuracy,dosage_r2,train_accuracy,val_accuracy,baseline_majority_accuracy,baseline_explicit_ld_accuracy,model_minus_explicit_ld,model_minus_majority,explicit_r2_seconds,accuracy_maf_low,accuracy_maf_mid,accuracy_maf_high,baseline_explicit_ld_accuracy_maf_low,baseline_explicit_ld_accuracy_maf_mid,baseline_explicit_ld_accuracy_maf_high,baseline_majority_accuracy_maf_low,baseline_majority_accuracy_maf_mid,baseline_majority_accuracy_maf_high,attention_vs_r2_pearson,attention_vs_r2_spearman,bias_vs_r2_pearson,bias_vs_r2_spearman,attention_vs_r2_partial_pearson,bias_vs_r2_partial_pearson,distance_baseline_vs_r2_pearson
population,both_pop_film,4,420,0.7146034836769104,0.6158664039316051,0.8046540110226577,0.7157118320465088,0.52695631980896,0.6127976775169373,0.10180580615997314,0.18764716386795044,0.0008633880061097443,0.9296066164970398,0.8012093901634216,0.6771761775016785,0.9503105878829956,0.7052153944969177,0.5639136433601379,0.9503105878829956,0.7052153944969177,0.45150789618492126,0.5359696052367747,0.23321440009710676,0.3120936696302158,0.17973965942683454,0.3394566826247938,0.1346896832217394,0.29492479515313585
population,both_pop_film,5,320,0.719931960105896,0.6455800613901239,0.815626383355467,0.7246821522712708,0.5147231817245483,0.6613008975982666,0.058631062507629395,0.20520877838134766,0.0004699499986600131,0.8583333492279053,0.7792114615440369,0.703721821308136,0.7250000238418579,0.7326164841651917,0.6438132524490356,0.7250000238418579,0.6910394430160522,0.47045379877090454,0.5401271998984009,0.12419794502254877,0.25228651833718535,0.07532943790260628,0.38662735090705147,0.11471827118246619,0.23259630700452472
population,both_pop_film,6,370,0.6953720450401306,0.6064274295525571,0.8149386845039019,0.7198088765144348,0.5215619206428528,0.6225348114967346,0.072837233543396,0.17381012439727783,0.00045375899935606867,0.8717948794364929,0.7502691149711609,0.6735926270484924,0.8717948794364929,0.6797631978988647,0.5984727144241333,0.8632478713989258,0.6878364086151123,0.4595986604690552,0.5202601391607011,0.16669478126108858,0.28385826224686816,0.1477526360626861,0.3022746085784575,0.07930266463655815,0.264165263451857
population,both_pop_film,7,350,0.709661066532135,0.6359611156484313,0.772702155093019,0.6942784190177917,0.5526215434074402,0.6459311842918396,0.06372988224029541,0.15703952312469482,0.0005849369917996228,0.8875739574432373,0.7527716159820557,0.6794825792312622,0.8796843886375427,0.6729490160942078,0.615882158279419,0.8717948794364929,0.6768292784690857,0.4832914173603058,0.4893351529968998,0.12860648815096493,0.24164180175627742,0.1138967013869056,0.3225192669866613,0.08806441514318844,0.23584939713855202
population,both_pop_film,8,410,0.7169908285140991,0.623947102518688,0.7728163493840985,0.7248609066009521,0.5429601669311523,0.6156125068664551,0.10137832164764404,0.17403066158294678,0.0004235789965605363,0.9956896305084229,0.7516883015632629,0.6935426592826843,0.9956896305084229,0.6800000071525574,0.5777738094329834,0.9956896305084229,0.6831169128417969,0.476097047328949,0.4738954650665567,0.19798848655622525,0.26127015855067925,0.14843788948375763,0.2811858786060249,0.0969851376679359,0.26148113733470274
population,both_pop_film,9,370,0.7140448689460754,0.6366382610372625,0.810126582278481,0.7152931094169617,0.5344313383102417,0.6386979818344116,0.07534688711166382,0.17961353063583374,0.0004004200018243864,0.8722109794616699,0.7773064970970154,0.6770442724227905,0.8559837937355042,0.7264050841331482,0.587584376335144,0.860040545463562,0.7083775401115417,0.4427981972694397,0.5524397645930148,0.2331152392715797,0.2726476050591822,0.11358366811910879,0.3375867278491338,0.10167054797198408,0.2717156667087939
scaling,no_bias_n100,0,420,0.9015271067619324,0.815050788332897,0.9624724061810155,0.940559446811676,0.7403897047042847,0.8746708631515503,0.02685624361038208,0.1611374020576477,0.00023633900855202228,0.8787878751754761,0.894565224647522,0.9253246784210205,0.9008264541625977,0.8989130258560181,0.823051929473877,0.8539944887161255,0.791304349899292,0.5974025726318359,0.27781775675028597,0.19792819465360925,0.0,0.10710595440352183,0.23365713399021162,0.0,0.17932104552406125
scaling,no_bias_n100,1,390,0.905010461807251,0.8577102571471187,0.951304347826087,0.9232111573219299,0.6315240263938904,0.8851774334907532,0.019833028316497803,0.2734864354133606,0.0002503180003259331,0.8486238718032837,0.91989666223526,0.8957169651985168,0.857798159122467,0.905254065990448,0.8528863787651062,0.8440366983413696,0.6141257286071777,0.5828678011894226,0.4230374453598987,0.40918142263641,0.0,0.07506384348188687,0.3605134663366639,0.0,0.2921994052620509
scaling,no_bias_n100,2,430,0.8986384272575378,0.861375565705714,0.9278350515463918,0.9039145708084106,0.7992939949035645,0.9183055758476257,-0.01966714859008789,0.09934443235397339,0.0002601910091470927,0.9358670115470886,0.8188405632972717,0.8529411554336548,0.9619952440261841,0.8816425204277039,0.7875816822052002,0.8749010562896729,0.748792290687561,0.5555555820465088,0.6096782040741894,0.4858095207632207,0.0,0.20869379446394173,0.5892270977096602,0.0,0.1768095633786922
scaling,both_n100,0,440,0.8899420499801636,0.7785455681465159,0.9462840323767476,0.9300699234008789,0.7403897047042847,0.8746708631515503,0.015271186828613281,0.1495523452758789,0.0002636090066516772,0.8567492961883545,0.876086950302124,0.9301947951316833,0.9008264541625977,0.8989130258560181,0.823051929473877,0.8539944887161255,0.791304349899292,0.5974025726318359,0.2917804144883643,0.09886419176805727,0.21821556199298134,-0.10371103712500228,0.2481906212423112,0.19302738343134862,0.17932104552406125
