experiment,config,metric,mean,std,sem,n
scaling,no_bias_n400,dosage_r2,0.981580756014516,0.0029993623205129393,0.0017316826431453662,3
scaling,no_bias_n400,train_accuracy,0.992232984916441,0.002403820334902007,0.00138784631743917,3
scaling,no_bias_n400,val_accuracy,0.9874961574872335,0.0018972217726540728,0.001095361501154248,3
scaling,no_bias_n400,baseline_majority_accuracy,0.7020328442255656,0.05402949561514093,0.031193943837581322,3
scaling,no_bias_n400,baseline_explicit_ld_accuracy,0.9478995005289713,0.014051773954436166,0.008112795475185492,3
scaling,no_bias_n400,model_minus_explicit_ld,0.03918431202570597,0.01547795126511184,0.008936199329416231,3
scaling,no_bias_n400,model_minus_majority,0.28505096832911175,0.05609316554144043,0.032385404225048875,3
scaling,no_bias_n400,explicit_r2_seconds,0.00044450767260665697,1.0740000712598328e-05,6.200742302515417e-06,3
scaling,no_bias_n400,accuracy_maf_low,0.985649029413859,0.005781869155466606,0.0033381637133278394,3
scaling,no_bias_n400,accuracy_maf_mid,0.9820669293403625,0.0122112490942771,0.007050167951722458,3
scaling,no_bias_n400,accuracy_maf_high,0.9794375697771708,0.013276015273246266,0.007664910991774315,3
scaling,no_bias_n400,baseline_explicit_ld_accuracy_maf_low,0.9658451875050863,0.01802560090701971,0.010407085535972591,3
scaling,no_bias_n400,baseline_explicit_ld_accuracy_maf_mid,0.942013144493103,0.022248270747764896,0.012845045105225739,3
scaling,no_bias_n400,baseline_explicit_ld_accuracy_maf_high,0.8992196122805277,0.026890776856274192,0.015525397256688065,3
scaling,no_bias_n400,baseline_majority_accuracy_maf_low,0.8541852235794067,0.005316717891256132,0.0030696085057220273,3
scaling,no_bias_n400,baseline_majority_accuracy_maf_mid,0.6658999919891357,0.02041329444489732,0.01178562104280856,3
scaling,no_bias_n400,baseline_majority_accuracy_maf_high,0.5015900532404581,0.0426317544175115,0.02461345488897628,3
