experiment,config,seed,best_epoch,imputation_accuracy,dosage_r2,train_accuracy,val_accuracy,baseline_majority_accuracy,baseline_explicit_ld_accuracy,model_minus_explicit_ld,model_minus_majority,explicit_r2_seconds,accuracy_maf_low,accuracy_maf_mid,accuracy_maf_high,baseline_explicit_ld_accuracy_maf_low,baseline_explicit_ld_accuracy_maf_mid,baseline_explicit_ld_accuracy_maf_high,baseline_majority_accuracy_maf_low,baseline_majority_accuracy_maf_mid,baseline_majority_accuracy_maf_high,attention_vs_r2_pearson,attention_vs_r2_spearman,bias_vs_r2_pearson,bias_vs_r2_spearman,attention_vs_r2_partial_pearson,bias_vs_r2_partial_pearson,distance_baseline_vs_r2_pearson
ablation,genotype_only,4,440,0.9635131359100342,0.9411511115226325,0.9846097471601319,0.9857142567634583,0.6755277514457703,0.9254626035690308,0.03805053234100342,0.2879853844642639,0.0003408560005482286,0.9381818175315857,0.9710271954536438,0.9701014161109924,0.9139394164085388,0.9446883201599121,0.9188467860221863,0.8569697141647339,0.7278314232826233,0.5638014078140259,0.6451890505277905,0.5191990832853979,0.7193260914751665,0.5597798937672112,0.5907405123874989,0.6744188528712293,0.3211841762527194
ablation,genotype_only,5,420,0.9672130942344666,0.9679347901175248,0.9674118984463812,0.9658792614936829,0.8678116202354431,0.9622690677642822,0.004944026470184326,0.09940147399902344,0.00034381099976599216,0.9914732575416565,0.9741768836975098,0.6284152865409851,0.9867361187934875,0.967075526714325,0.6393442749977112,0.9204168915748596,0.8373143672943115,0.5191256999969482,0.24401509676234123,0.3760961696781422,0.7967480507611098,0.7504588552543835,0.1956034096397565,0.7782080472877031,0.3095765558281417
ablation,genotype_only,6,360,0.9732353687286377,0.9626502371776411,0.9890219560878244,0.9747747778892517,0.6069273352622986,0.9068486094474792,0.06638675928115845,0.3663080334663391,0.0003173300065100193,0.9645389914512634,0.9710237979888916,0.978158175945282,0.9468085169792175,0.9079201817512512,0.8925619721412659,0.868794322013855,0.6838377118110657,0.4492325782775879,0.5735089700559116,0.3012257679041628,0.5247807835566751,0.26327660443362455,0.5575905662718051,0.4982544502419899,0.19462477436380698
ablation,genotype_only,7,470,0.9808380007743835,0.9700201390890903,0.9845402766476811,0.980223536491394,0.6126724481582642,0.9266734719276428,0.05416452884674072,0.3681655526161194,0.00030140399758238345,0.9319728016853333,0.9878296256065369,0.9783549904823303,0.9149659872055054,0.9298174381256104,0.9229437112808228,0.8741496801376343,0.6125760674476624,0.5463203191757202,0.6184872648416373,0.4857679563014857,0.6709937789550472,0.499828775800356,0.5583693953231987,0.6361346423556915,0.27907868316914175
ablation,both,0,360,0.9895040392875671,0.9843812732191317,0.9919246298788694,0.9904013872146606,0.6040409207344055,0.9281028509140015,0.061401188373565674,0.3854631185531616,0.00028027399093843997,0.9681978821754456,0.9930822253227234,0.9933127760887146,0.9134275913238525,0.9400461316108704,0.9243826866149902,0.8957597017288208,0.7348193526268005,0.43158435821533203,0.6855804146066464,0.4003491722345177,0.6812377978324187,0.45663663041155955,0.6486676115688573,0.6552403950179945,0.27972155452613906
ablation,both,1,440,0.9747592806816101,0.9581676401378445,0.976878612716763,0.9806167483329773,0.6599011421203613,0.915170431137085,0.059588849544525146,0.3148581385612488,0.0003136609884677455,0.9625668525695801,0.9801395535469055,0.9740259647369385,0.9411764740943909,0.9178743958473206,0.8952922224998474,0.8502673506736755,0.6902844905853271,0.49837663769721985,0.6832296830802291,0.37076753391985207,0.4064372987140609,0.021428528956077053,0.6537415871819205,0.3626613994019814,0.26460164342772025
ablation,both,2,450,0.9685632586479187,0.9475934239913073,0.9860237596086653,0.9719544053077698,0.6528968811035156,0.9272538423538208,0.0413094162940979,0.3156663775444031,0.00031995101016946137,0.9605963826179504,0.9738015532493591,0.9668458700180054,0.9542065858840942,0.928093671798706,0.9032257795333862,0.876464307308197,0.634894073009491,0.49372759461402893,0.6319845935203887,0.38786686495756173,0.6084860772684857,0.274468735000985,0.6053082004715792,0.5784357063257038,0.22227790849312182
ablation,both,3,400,0.960659921169281,0.93824861092925,0.987005316007088,0.9657827019691467,0.6931471824645996,0.9040609002113342,0.05659902095794678,0.2675127387046814,0.0003056419955100864,0.9734789133071899,0.9583101868629456,0.946449339389801,0.9625585079193115,0.8999444246292114,0.8253783583641052,0.8517940640449524,0.6742634773254395,0.4959254860877991,0.5897084625099284,0.39553887812040284,0.6048588454356404,0.3355937282712915,0.5360928526019567,0.5657864559221786,0.26627182167318364
ablation,both,4,300,0.9596038460731506,0.9442004513072142,0.9868083547086846,0.9848214387893677,0.6755277514457703,0.9254626035690308,0.03414124250411987,0.28407609462738037,0.00032197599648498,0.9345454573631287,0.9675153493881226,0.9658302068710327,0.9139394164085388,0.9446883201599121,0.9188467860221863,0.8569697141647339,0.7278314232826233,0.5638014078140259,0.6418794844617627,0.5047407285620377,0.7391002168756933,0.5787738012197045,0.5782526752875026,0.6969700627929792,0.3211841762527194
ablation,both,5,480,0.9737184643745422,0.9722473686366015,0.9681697612732095,0.966754138469696,0.8678116202354431,0.9622690677642822,0.01144939661026001,0.10590684413909912,0.00036360599915497005,0.988631010055542,0.9851517081260681,0.7049180269241333,0.9867361187934875,0.967075526714325,0.6393442749977112,0.9204168915748596,0.8373143672943115,0.5191256999969482,0.23029845738920446,0.3721366142720117,0.5360423442078368,0.49002169817217706,0.1496922069254763,0.5061936123616183,0.3095765558281417
