experiment,config,metric,mean,std,sem,n
ablation,distance_only,val_accuracy,0.9746232405304909,0.006955648279223802,0.0024591930328938453,8
ablation,distance_only,baseline_majority_accuracy,0.6716156601905823,0.08037771403719611,0.028417813325987258,8
ablation,distance_only,baseline_explicit_ld_accuracy,0.9244802221655846,0.016841479160569522,0.005954362059825316,8
ablation,distance_only,model_minus_explicit_ld,0.0444696843624115,0.01680347168811413,0.005940924389070831,8
ablation,distance_only,model_minus_majority,0.2973342463374138,0.08355356723242903,0.02954064699118834,8
ablation,distance_only,explicit_r2_seconds,0.00035202725121052936,4.4601935037788986e-05,1.5769165359631232e-05,8
ablation,distance_only,accuracy_maf_low,0.9558830112218857,0.027798734815388686,0.009828336948183953,8
ablation,distance_only,accuracy_maf_mid,0.9720849171280861,0.012085266786185952,0.00427278704848032,8
ablation,distance_only,accuracy_maf_high,0.9291250854730606,0.11004640701261162,0.03890728032191625,8
ablation,distance_only,baseline_explicit_ld_accuracy_maf_low,0.9417273998260498,0.024826386144483934,0.008777452997560168,8
ablation,distance_only,baseline_explicit_ld_accuracy_maf_mid,0.9294325113296509,0.020094288741963704,0.007104403916281516,8
ablation,distance_only,baseline_explicit_ld_accuracy_maf_high,0.8652469739317894,0.09042375070190894,0.03196962365082082,8
ablation,distance_only,baseline_majority_accuracy_maf_low,0.8743270039558411,0.02237946647981006,0.007912336253605363,8
ablation,distance_only,baseline_majority_accuracy_maf_mid,0.6994776204228401,0.06494202496806109,0.022960473119451038,8
ablation,distance_only,baseline_majority_accuracy_maf_high,0.49976176023483276,0.04168054271740871,0.014736297199507633,8
ablation,distance_only,attention_vs_r2_pearson,0.47523952336623926,0.17123062127069247,0.06053916672364606,8
ablation,distance_only,attention_vs_r2_spearman,0.3537794134472369,0.0906115169212396,0.03203600903430406,8
ablation,distance_only,bias_vs_r2_pearson,0.2426780571435765,0.05860763691834801,0.020720928747141466,8
ablation,distance_only,bias_vs_r2_spearman,0.20308277794688662,0.05451705113744478,0.019274688274790494,8
ablation,distance_only,attention_vs_r2_partial_pearson,0.4231028184128078,0.16901882287320694,0.05975717790090628,8
ablation,distance_only,bias_vs_r2_partial_pearson,0.01422061128168792,0.045881093583449536,0.01622141620055588,8
ablation,distance_only,distance_baseline_vs_r2_pearson,0.2671671397167468,0.03921211264730298,0.01386357537877936,8
ablation,genotype_only,imputation_accuracy,0.9710918590426445,0.009603563895214752,0.0033953725769323225,8
ablation,genotype_only,dosage_r2,0.9562512114220052,0.01630406902985142,0.005764358885970757,8
ablation,genotype_only,train_accuracy,0.9836141307820188,0.007409051245780949,0.0026194951890251734,8
ablation,genotype_only,val_accuracy,0.9761340394616127,0.007226360476998892,0.002554904248292185,8
