experiment,config,metric,mean,std,sem,n
scaling,no_bias_n400,baseline_majority_accuracy_maf_mid,0.7436989744504293,0.04011871077507493,0.02316254846553025,3
scaling,no_bias_n400,baseline_majority_accuracy_maf_high,0.4919901291529338,0.026223870532095694,0.015140358710899344,3
scaling,no_bias_n400,attention_vs_r2_pearson,0.4675330145824012,0.060213491355467885,0.03476427544292659,3
scaling,no_bias_n400,attention_vs_r2_spearman,0.35103724655002766,0.0743916199669365,0.042950021813363125,3
scaling,no_bias_n400,bias_vs_r2_pearson,0.0,0.0,0.0,3
scaling,no_bias_n400,bias_vs_r2_spearman,0.07502598190083803,0.11713059617200197,0.0676253812302467,3
scaling,no_bias_n400,attention_vs_r2_partial_pearson,0.3531574971938825,0.05613310104115019,0.032408460996556525,3
scaling,no_bias_n400,bias_vs_r2_partial_pearson,0.0,0.0,0.0,3
scaling,no_bias_n400,distance_baseline_vs_r2_pearson,0.33201482698443013,0.06083427459874559,0.03512268481554138,3
scaling,both_n400,imputation_accuracy,0.9804335435231527,0.00784132144926812,0.004527189049537335,3
scaling,both_n400,dosage_r2,0.9722851736299916,0.01100787830259417,0.006355401501209386,3
scaling,both_n400,train_accuracy,0.9883688967617358,0.00216839918449375,0.0012519258528780315,3
scaling,both_n400,val_accuracy,0.9791986346244812,0.002043180177587173,0.001179630625532862,3
scaling,both_n400,baseline_majority_accuracy,0.6803215742111206,0.04074432433577524,0.023523746623209257,3
scaling,both_n400,baseline_explicit_ld_accuracy,0.9307209054629008,0.008220731919754963,0.004746241786806277,3
scaling,both_n400,model_minus_explicit_ld,0.04971263806025187,0.006565408608099963,0.0037905404272264,3
scaling,both_n400,model_minus_majority,0.30011196931203205,0.03292149284303255,0.019007232755049182,3
scaling,both_n400,explicit_r2_seconds,0.01108284099973389,0.011265023953905414,0.006503864612214873,3
scaling,both_n400,accuracy_maf_low,0.9754717548688253,0.0019654558099641835,0.0011347564409631354,3
scaling,both_n400,accuracy_maf_mid,0.9851771394411722,0.008778921019113395,0.005068512413579583,3
scaling,both_n400,accuracy_maf_high,0.9756008386611938,0.005483416380271863,0.0031658519232287637,3
scaling,both_n400,baseline_explicit_ld_accuracy_maf_low,0.9527636766433716,0.008055507140831945,0.004650849216218276,3
